 -1642.97 -1227.62 -3.20 1.12 ; 72
 -1639.89 -1230.16 -0.35 1.12 ; 73
 -1638.83 -1230.57 -0.30 1.12 ; 74
 -1637.46 -1231.75 -0.65 0.56 ; 75
 -1635.97 -1233.06 -0.65 0.56 ; 76
 -1634.67 -1233.61 1.75 0.56 ; 77
 -1634.48 -1235.47 2.45 0.37 ; 78
 -1633.73 -1236.96 4.15 0.37 ; 79
 -1633.18 -1237.33 4.15 0.56 ; 80
 -1632.43 -1239.01 4.15 0.56 ; 81
 -1632.06 -1240.49 6.40 0.56 ; 82
 -1630.20 -1242.17 6.40 0.56 ; 83
 -1628.52 -1243.47 9.00 0.37 ; 84
 -1629.64 -1244.58 9.00 0.37 ; 85
 -1630.76 -1245.51 12.85 0.37 ; 86
 -1630.76 -1247.00 12.85 0.37 ; 87
 -1629.82 -1248.30 14.70 0.37 ; 88
 -1630.94 -1248.86 17.40 0.37 ; 89
 -1631.50 -1250.53 17.40 0.19 ; 90
 Normal
 |
 -1669.12 -1134.97 -87.25 1.30 ; 1; R-1-2
 -1668.42 -1135.21 -87.25 1.30 ; 2
 -1665.65 -1134.56 -86.05 1.49 ; 3
 -1664.60 -1136.09 -84.70 1.30 ; 4
 -1663.42 -1137.85 -84.70 1.49 ; 5
 -1659.89 -1139.62 -82.90 1.30 ; 6
 -1657.60 -1139.21 -82.85 1.68 ; 7
 -1654.95 -1140.09 -84.00 1.49 ; 8
 -1653.31 -1141.03 -84.00 1.68 ; 9
 -1652.13 -1143.38 -84.15 1.68 ; 10
 -1650.14 -1144.44 -84.15 1.68 ; 11
 -1649.19 -1145.15 -84.15 1.68 ; 12
 -1649.67 -1146.56 -84.15 1.49 ; 13
 -1648.67 -1147.68 -84.20 1.49 ; 14
 -1646.55 -1147.80 -84.15 1.49 ; 15
 -1646.26 -1148.09 -84.15 0.93 ; 16
 -1645.61 -1149.68 -84.15 0.93 ; 17
 -1643.49 -1150.98 -84.15 1.30 ; 18
 -1641.79 -1152.33 -84.10 1.12 ; 19
 -1641.32 -1153.27 -84.10 1.12 ; 20
 -1638.85 -1155.86 -83.40 1.12 ; 21
 -1638.20 -1157.45 -83.40 1.12 ; 22
 -1636.68 -1158.74 -83.40 1.12 ; 23
 -1635.44 -1160.33 -82.35 1.12 ; 24
 -1633.50 -1161.57 -82.35 1.12 ; 25
 -1632.86 -1163.16 -82.35 1.12 ; 26
 -1632.33 -1165.69 -81.15 1.12 ; 27
 -1632.27 -1167.28 -81.15 1.30 ; 28
 -1632.39 -1168.22 -81.10 1.30 ; 29
 -1631.27 -1170.16 -81.15 1.30 ; 30
 -1631.10 -1171.40 -81.15 1.12 ; 31
 -1630.21 -1172.28 -80.40 1.12 ; 32
 -1629.57 -1174.46 -80.40 1.12 ; 33
 -1629.33 -1175.52 -80.40 0.93 ; 34
 -1629.39 -1176.29 -78.30 1.30 ; 35
 -1629.04 -1178.17 -78.25 1.30 ; 36
 -1629.39 -1179.23 -78.20 1.12 ; 37
 -1628.16 -1180.23 -78.25 1.12 ; 38
 -1627.45 -1181.64 -78.25 1.12 ; 39
 -1626.40 -1183.17 -78.20 1.12 ; 40
 -1626.69 -1185.23 -78.50 0.93 ; 41
 -1625.93 -1187.06 -78.50 0.93 ; 42
 -1626.34 -1188.88 -78.50 0.93 ; 43
 -1625.46 -1189.77 -77.40 0.93 ; 44
 -1624.58 -1191.24 -77.40 1.12 ; 45
 -1623.81 -1193.06 -77.40 1.12 ; 46
 -1624.05 -1193.77 -77.40 0.74 ; 47
 -1622.93 -1195.71 -77.40 0.74 ; 48
 -1622.94 -1198.07 -77.40 0.93 ; 49
 -1620.58 -1199.24 -77.40 0.93 ; 50
 -1618.47 -1199.95 -77.40 1.68 ; 51
 -1617.35 -1201.89 -75.90 1.12 ; 52
 -1617.35 -1204.24 -75.90 0.74 ; 53
 -1617.53 -1206.54 -75.90 0.74 ; 54
 -1617.76 -1207.25 -75.85 1.12 ; 55
 -1617.06 -1209.84 -75.90 1.12 ; 56
 -1616.12 -1211.72 -74.55 0.93 ; 57
 -1615.30 -1212.78 -74.55 1.12 ; 58
 -1614.36 -1214.08 -74.55 1.12 ; 59
 -1611.42 -1214.66 -74.55 1.12 ; 60
 -1610.18 -1216.84 -74.55 1.12 ; 61
 -1609.89 -1220.08 -75.25 0.93 ; 62
 -1609.77 -1221.49 -75.25 0.93 ; 63
 -1608.30 -1222.37 -77.45 0.93 ; 64
 -1607.25 -1223.90 -77.45 0.93 ; 65
 -1606.54 -1225.32 -77.45 0.93 ; 66
 -1605.78 -1228.32 -77.45 0.93 ; 67
 -1605.37 -1230.03 -76.05 0.93 ; 68
 -1604.78 -1232.38 -76.05 0.93 ; 69
 -1603.25 -1233.68 -77.80 0.93 ; 70
 -1601.78 -1235.74 -77.80 0.93 ; 71
 -1600.84 -1237.03 -77.85 0.93 ; 72
 -1599.26 -1239.91 -75.05 0.93 ; 73
 -1598.20 -1243.21 -75.05 0.93 ; 74
 -1595.79 -1245.98 -75.80 0.93 ; 75
 -1593.97 -1247.57 -75.80 0.93 ; 76
 -1592.97 -1248.68 -72.95 0.93 ; 77
 -1592.50 -1249.63 -72.55 0.93 ; 78
 -1590.38 -1250.33 -72.15 0.93 ; 79
 -1589.85 -1252.86 -72.15 0.93 ; 80
 -1589.68 -1254.10 -72.15 0.93 ; 81
 -1587.45 -1255.63 -72.15 1.30 ; 82
 -1585.45 -1257.28 -69.70 1.12 ; 83
 -1584.27 -1258.45 -69.75 1.12 ; 84
 -1583.21 -1259.98 -69.70 1.12 ; 85
 -1582.45 -1260.63 -69.80 1.12 ; 86
 -1581.63 -1262.28 -69.70 0.93 ; 87
 -1580.69 -1263.58 -69.70 0.93 ; 88
 -1579.22 -1264.46 -69.70 0.93 ; 89
 -1577.92 -1266.46 -69.70 0.93 ; 90
 -1576.92 -1266.99 -70.15 1.12 ; 91
 -1575.22 -1269.52 -70.15 1.12 ; 92
 -1573.63 -1272.99 -70.15 0.19 ; 93
 Normal
 ; End of split
 |
 -1674.34 -1122.73 -99.40 0.93 ; 1; R-2
 -1671.98 -1124.50 -99.35 0.93 ; 2
 -1671.57 -1126.20 -98.40 0.93 ; 3
 -1670.10 -1127.67 -98.40 1.30 ; 4
 -1669.75 -1128.38 -98.45 1.30 ; 5
 -1668.93 -1130.03 -97.10 1.30 ; 6
 -1668.70 -1131.09 -97.10 1.12 ; 7
 -1668.52 -1132.32 -97.05 1.12 ; 8
 -1668.11 -1134.03 -96.65 0.37 ; 9
 -1666.87 -1134.44 -96.20 0.74 ; 10
 -1666.11 -1133.91 -96.20 0.74 ; 11
 -1664.17 -1134.56 -95.00 0.74 ; 12
 -1663.46 -1135.38 -95.00 0.74 ; 13
 -1661.99 -1136.85 -95.00 0.74 ; 14
 -1662.23 -1137.56 -94.95 0.74 ; 15
 -1660.53 -1140.09 -93.00 0.74 ; 16
 -1659.47 -1141.62 -93.00 0.93 ; 17
 -1657.35 -1142.92 -91.35 0.93 ; 18
 -1656.47 -1143.80 -91.30 1.30 ; 19
 -1654.35 -1144.51 -91.35 1.30 ; 20
 -1653.65 -1145.33 -91.35 0.93 ; 21
 -1651.65 -1146.98 -91.30 0.93 ; 22
 -1651.36 -1149.04 -88.35 1.30 ; 23
 -1650.06 -1151.04 -87.80 0.93 ; 24
 -1648.59 -1151.92 -87.80 1.30 ; 25
 -1647.65 -1153.22 -87.80 1.30 ; 26
 -1646.36 -1155.22 -86.05 1.30 ; 27
 -1644.42 -1157.04 -86.05 1.30 ; 28
 -1643.19 -1158.04 -84.55 1.30 ; 29
 -1641.54 -1158.39 -84.55 1.30 ; 30
 -1640.07 -1159.28 -84.50 1.30 ; 31
 -1640.19 -1162.57 -82.25 1.49 ; 32
 -1641.96 -1164.34 -82.25 1.49 ; 33
 -1641.84 -1166.34 -80.85 1.30 ; 34
 -1640.90 -1168.23 -80.80 1.30 ; 35
 -1640.14 -1170.05 -80.80 1.30 ; 36
 -1639.43 -1173.23 -78.20 1.30 ; 37
 -1640.26 -1175.70 -74.20 1.30 ; 38
 -1639.49 -1177.53 -74.20 1.30 ; 39
 -1637.44 -1180.18 -74.20 1.30 ; 40
 -1636.32 -1182.71 -71.85 1.30 ; 41
 -1634.97 -1183.94 -71.85 1.30 ; 42
 -1635.09 -1184.88 -71.85 1.30 ; 43
 -1635.73 -1186.24 -71.85 1.30 ; 44
 -1634.79 -1188.12 -69.45 1.49 ; 45
 -1633.15 -1190.83 -69.45 1.49 ; 46
 -1632.86 -1193.48 -68.05 1.12 ; 47
 -1632.44 -1194.60 -68.05 1.12 ; 48
 -1630.80 -1196.13 -65.05 1.12 ; 49
 -1629.86 -1198.01 -65.05 1.12 ; 50
 -1628.45 -1198.48 -60.45 1.30 ; 51
 -1626.33 -1199.78 -58.80 0.74 ; 52
 -1626.21 -1201.19 -58.75 1.49 ; 53
 -1624.51 -1203.72 -58.75 1.49 ; 54
 -1623.51 -1206.02 -56.15 0.56 ; 55
 -1622.75 -1207.84 -56.15 1.12 ; 56
 -1623.63 -1210.49 -56.15 1.12 ; 57
 -1623.93 -1211.37 -56.15 1.12 ; 58
 -1622.40 -1212.08 -55.40 1.12 ; 59
 -1620.46 -1213.31 -55.40 1.12 ; 60
 -1619.87 -1214.49 -55.40 1.12 ; 61
 -1619.28 -1216.26 -55.40 0.93 ; 62
 -1618.52 -1218.08 -54.60 0.93 ; 63
 -1617.17 -1219.91 -54.60 0.93 ; 64
 -1616.30 -1221.67 -52.70 1.30 ; 65
 -1615.77 -1222.44 -52.65 1.30 ; 66
 -1615.92 -1224.17 -51.90 1.49 ; 67
 -1615.46 -1225.60 -50.95 1.49 ; 68
 -1614.34 -1228.49 -50.95 1.49 ; 69
 -1613.34 -1230.97 -50.05 1.86 ; 70
 -1612.58 -1232.84 -49.45 2.05 ; 71
 Incomplete
 ; End of split
 ; End of tree

 Color DarkRed
 Dendrite
 -1681.87 -1112.77 -109.95 0.93 ; Root
 -1680.25 -1115.44 -106.35 0.93 ; 1; R
 -1679.32 -1119.23 -105.25 0.93 ; 2
 -1678.56 -1121.53 -104.40 0.93 ; 3
 -1678.16 -1122.39 -104.40 1.30 ; 4
 -1677.63 -1124.56 -103.85 1.12 ; 5
 -1677.32 -1126.59 -101.10 1.12 ; 6
 -1676.65 -1129.30 -100.65 1.12 ; 7
 -1675.98 -1130.47 -100.30 1.12 ; 8
 -1676.09 -1132.87 -99.25 1.49 ; 9
 -1676.03 -1134.46 -98.35 1.12 ; 10
 -1677.91 -1136.00 -98.40 1.12 ; 11
 -1676.97 -1137.88 -96.15 1.49 ; 12
 -1676.15 -1138.94 -96.15 1.49 ; 13
 -1675.56 -1140.70 -92.90 1.12 ; 14
 -1675.27 -1141.59 -92.90 1.12 ; 15
 -1676.45 -1144.53 -91.55 1.12 ; 16
 -1677.33 -1146.59 -91.50 1.12 ; 17
 -1677.57 -1148.47 -90.30 0.93 ; 18
 -1677.04 -1151.01 -90.30 1.12 ; 19
 -1676.57 -1152.54 -90.30 1.12 ; 20
 -1676.92 -1154.77 -87.50 1.49 ; 21
 -1676.22 -1156.78 -86.35 2.23 ; 22
 
 -1676.04 -1157.42 -85.00 0.37 ; 1; R-1
 
 -1677.16 -1156.66 -90.05 0.74 ; 1; R-1-1
 -1677.92 -1157.19 -90.05 0.37 ; 2
 -1677.75 -1159.01 -90.05 0.37 ; 3
 -1678.40 -1160.37 -90.00 0.37 ; 4
 -1679.63 -1161.13 -90.05 0.37 ; 5
 -1680.69 -1163.14 -88.65 0.37 ; 6
 -1679.75 -1166.20 -88.65 0.37 ; 7
 -1681.34 -1167.43 -88.65 0.37 ; 8
 -1681.87 -1169.61 -88.65 0.37 ; 9
 -1682.93 -1172.20 -86.90 0.37 ; 10
 -1682.17 -1173.44 -85.80 0.37 ; 11
 -1681.58 -1175.79 -85.85 0.37 ; 12
 -1681.58 -1176.97 -85.85 0.37 ; 13
 -1682.93 -1179.27 -83.70 0.37 ; 14
 -1683.35 -1181.68 -83.70 0.37 ; 15
 -1682.82 -1184.21 -83.70 0.37 ; 16
 -1684.00 -1187.15 -83.70 0.37 ; 17
 -1686.59 -1190.81 -83.70 0.37 ; 18
 -1687.29 -1192.93 -80.45 0.37 ; 19
 -1686.94 -1194.81 -79.65 0.37 ; 20
 -1687.71 -1197.10 -78.80 0.37 ; 21
 -1688.00 -1198.58 -74.75 0.37 ; 22
 -1690.12 -1200.23 -74.75 0.37 ; 23
 -1688.36 -1201.40 -76.10 0.37 ; 24
 -1689.42 -1202.82 -76.10 0.37 ; 25
 -1689.89 -1205.41 -76.00 0.37 ; 26
 -1689.18 -1207.41 -76.00 0.37 ; 27
 -1689.36 -1210.88 -76.00 0.37 ; 28
 -1690.07 -1212.41 -74.65 0.37 ; 29
 -1688.83 -1215.77 -74.60 0.37 ; 30
 -1690.72 -1218.48 -72.45 0.37 ; 31
 -1692.37 -1222.24 -71.65 0.56 ; 32
 -1691.95 -1224.54 -71.65 0.56 ; 33
 -1693.01 -1227.13 -70.60 0.56 ; 34
 -1693.43 -1227.78 -70.60 0.56 ; 35
 -1694.07 -1230.90 -69.50 0.74 ; 36
 -1695.19 -1231.90 -69.50 0.74 ; 37
 -1696.25 -1232.72 -68.60 0.37 ; 38
 -1696.66 -1234.55 -68.60 0.56 ; 39
 -1695.61 -1236.08 -68.00 0.37 ; 40
 -1696.08 -1237.49 -68.00 0.56 ; 41
 -1695.37 -1239.49 -66.50 0.37 ; 42
 -1696.90 -1240.55 -66.50 0.56 ; 43
 -1698.43 -1241.61 -66.50 0.56 ; 44
 -1698.73 -1242.50 -66.50 0.93 ; 45
 -1700.26 -1244.15 -66.45 0.74 ; 46
 -1700.67 -1245.38 -66.45 0.74 ; 47
 -1699.67 -1246.50 -66.45 0.74 ; 48
 -1701.38 -1248.68 -65.70 0.74 ; 49
 -1702.79 -1251.15 -65.70 1.12 ; 50
 -1702.61 -1252.98 -65.70 1.12 ; 51
 -1704.26 -1255.57 -65.55 0.93 ; 52
 High
 |
 -1676.16 -1159.54 -84.40 0.37 ; 1; R-1-2
 -1677.10 -1160.60 -84.40 0.37 ; 2
 -1678.22 -1163.37 -84.40 0.37 ; 3
 -1679.58 -1165.08 -82.75 0.37 ; 4
 -1678.58 -1166.20 -80.45 0.93 ; 5
 -1678.11 -1167.73 -80.45 1.30 ; 6
 -1678.34 -1169.02 -79.55 0.56 ; 7
 -1678.34 -1170.79 -79.55 0.56 ; 8
 -1677.76 -1173.14 -77.65 0.56 ; 9
 -1677.35 -1175.44 -77.60 0.56 ; 10
 -1677.76 -1176.67 -76.85 0.93 ; 11
 -1677.58 -1178.50 -74.30 0.93 ; 12
 -1677.23 -1180.38 -71.70 0.74 ; 13
 -1677.53 -1181.27 -71.75 0.74 ; 14
 -1677.35 -1183.09 -70.65 0.37 ; 15
 -1678.88 -1184.74 -70.65 0.37 ; 16
 -1678.76 -1187.92 -70.05 0.37 ; 17
 -1679.06 -1189.39 -70.00 0.37 ; 18
 -1679.29 -1191.86 -70.00 0.37 ; 19
 -1678.35 -1192.57 -69.05 0.37 ; 20
 -1677.59 -1193.22 -69.00 0.37 ; 21
 -1676.41 -1194.98 -67.90 0.37 ; 22
 -1676.30 -1196.39 -67.90 0.37 ; 23
 -1677.77 -1199.04 -65.80 0.37 ; 24
 -1678.24 -1202.81 -65.80 0.37 ; 25
 -1677.66 -1205.17 -65.80 0.37 ; 26
 -1677.83 -1208.05 -64.40 0.37 ; 27
 -1677.01 -1209.11 -64.40 0.37 ; 28
 -1675.78 -1210.70 -61.70 0.37 ; 29
 -1676.01 -1212.58 -61.70 0.37 ; 30
 -1675.90 -1214.59 -61.10 0.37 ; 31
 -1676.13 -1217.06 -59.10 1.12 ; 32
 -1673.90 -1218.00 -59.10 1.86 ; 33
 -1672.02 -1220.00 -59.10 1.86 ; 34
 -1671.96 -1222.18 -59.10 1.49 ; 35
 -1669.67 -1224.71 -57.95 0.74 ; 36
 -1669.49 -1225.36 -58.05 0.74 ; 37
 -1669.85 -1227.59 -56.10 0.74 ; 38
 -1669.55 -1228.48 -56.05 0.74 ; 39
 -1666.08 -1229.83 -56.05 0.74 ; 40
 -1664.67 -1232.07 -54.30 1.86 ; 41
 -1663.20 -1233.54 -54.35 1.12 ; 42
 -1663.56 -1235.78 -53.80 1.12 ; 43
 -1663.74 -1239.25 -53.80 0.74 ; 44
 -1662.03 -1241.19 -53.50 0.74 ; 45
 -1659.15 -1242.54 -53.55 0.74 ; 46
 -1657.92 -1244.72 -53.50 0.74 ; 47
 -1657.68 -1245.78 -53.50 0.74 ; 48
 -1658.05 -1247.81 -53.45 1.12 ; 49
 -1659.15 -1249.49 -53.45 1.12 ; 50
 -1657.35 -1252.71 -53.50 1.12 ; 51
 -1657.43 -1254.02 -53.45 1.12 ; 52
 -1656.83 -1256.62 -53.45 0.93 ; 53
 -1655.19 -1257.91 -53.50 0.93 ; 54
 -1656.62 -1259.32 -51.75 0.93 ; 55
 -1657.73 -1261.94 -50.25 0.93 ; 56
 -1657.99 -1263.22 -50.25 0.93 ; 57
 -1656.18 -1265.49 -48.40 0.74 ; 58
 -1655.75 -1266.15 -48.40 0.93 ; 59
 -1655.00 -1268.02 -47.50 0.93 ; 60
 -1654.53 -1268.50 -47.50 0.93 ; 61
 -1655.67 -1270.35 -46.95 0.93 ; 62
 -1655.39 -1272.69 -46.15 0.93 ; 63
 -1654.26 -1273.68 -44.25 0.93 ; 64
 -1653.51 -1276.50 -43.00 0.93 ; 65
 -1653.75 -1278.54 -41.00 0.93 ; 66
 -1654.04 -1279.05 -41.00 0.93 ; 67
 -1654.20 -1280.73 -41.00 0.93 ; 68
 Normal
 ; End of split
 |
 -1674.22 -1158.42 -86.35 1.30 ; 1; R-2
 -1674.28 -1159.19 -86.35 1.30 ; 2
 -1674.28 -1161.54 -84.80 1.12 ; 3
 -1676.22 -1164.43 -84.80 1.12 ; 4
 -1676.34 -1168.90 -84.05 1.12 ; 5
 -1675.46 -1170.96 -84.05 1.12 ; 6
 -1674.29 -1173.32 -84.05 0.93 ; 7
 -1675.76 -1175.38 -82.05 0.93 ; 8
 -1674.99 -1177.20 -82.10 1.12 ; 9
 -1673.29 -1178.56 -80.55 1.12 ; 10
 -1674.11 -1181.03 -79.65 1.12 ; 11
 -1673.88 -1183.27 -79.10 1.30 ; 12
 -1673.71 -1185.09 -79.10 1.30 ; 13
 -1673.18 -1187.03 -79.10 0.93 ; 14
 -1673.59 -1190.04 -78.90 0.93 ; 15
 -1673.65 -1192.57 -78.90 1.30 ; 16
 -1672.95 -1195.16 -78.90 1.30 ; 17
 
 -1672.24 -1196.57 -76.50 0.37 ; 1; R-2-1
 -1670.06 -1197.10 -75.80 0.19 ; 2
 -1669.30 -1198.92 -75.80 0.19 ; 3
 -1669.95 -1201.46 -75.80 0.19 ; 4
 -1670.66 -1204.75 -75.30 0.19 ; 5
 -1670.30 -1206.05 -75.35 0.19 ; 6
 -1668.66 -1207.58 -74.95 0.19 ; 7
 -1668.42 -1209.23 -74.95 0.37 ; 8
 -1667.66 -1210.46 -74.95 0.37 ; 9
 -1665.84 -1211.46 -74.95 0.37 ; 10
 -1665.25 -1213.82 -73.40 0.37 ; 11
 -1665.72 -1215.82 -73.40 0.37 ; 12
 -1665.61 -1217.82 -72.85 0.37 ; 13
 -1664.67 -1220.29 -71.35 0.74 ; 14
 -1663.02 -1221.82 -67.55 0.74 ; 15
 -1661.73 -1221.47 -67.50 0.74 ; 16
 -1659.85 -1221.70 -65.75 1.12 ; 17
 -1657.85 -1222.76 -65.70 1.12 ; 18
 -1657.61 -1223.82 -65.75 1.12 ; 19
 -1657.67 -1225.77 -64.85 0.74 ; 20
 -1657.50 -1227.59 -64.85 0.74 ; 21
 -1657.26 -1228.65 -62.65 0.74 ; 22
 -1654.56 -1229.35 -62.65 0.74 ; 23
 -1654.73 -1230.47 -63.55 1.49 ; 24
 -1653.91 -1231.53 -63.55 1.49 ; 25
 -1653.50 -1233.24 -62.65 1.49 ; 26
 -1652.50 -1234.95 -62.65 2.05 ; 27
 
 -1652.85 -1236.60 -62.55 0.56 ; 1; R-2-1-1
 -1653.80 -1238.83 -62.55 0.56 ; 2
 -1654.09 -1240.30 -62.55 0.19 ; 3
 -1652.86 -1241.31 -62.55 0.19 ; 4
 -1652.15 -1242.72 -61.55 0.19 ; 5
 -1652.39 -1244.01 -61.55 0.74 ; 6
 -1651.27 -1244.78 -60.60 0.74 ; 7
 -1650.51 -1246.01 -60.55 0.93 ; 8
 -1649.21 -1246.25 -60.55 0.93 ; 9
 -1647.69 -1246.96 -59.85 0.56 ; 10
 -1647.45 -1249.19 -59.85 0.56 ; 11
 -1646.75 -1251.19 -59.90 0.56 ; 12
 -1647.63 -1252.08 -58.60 0.56 ; 13
 -1648.28 -1254.61 -58.60 0.56 ; 14
 -1648.81 -1256.79 -58.60 0.56 ; 15
 -1647.75 -1258.32 -58.60 0.56 ; 16
 -1647.57 -1259.55 -58.60 0.56 ; 17
 -1646.34 -1261.73 -58.60 0.56 ; 18
 -1643.93 -1263.32 -58.10 0.37 ; 19
 -1643.58 -1265.20 -58.10 0.37 ; 20
 -1643.11 -1266.15 -58.10 0.37 ; 21
 -1642.93 -1267.97 -58.10 0.37 ; 22
 -1641.29 -1268.91 -58.10 0.37 ; 23
 Normal
 |
 -1651.03 -1236.42 -61.60 1.49 ; 1; R-2-1-2
 -1650.21 -1237.48 -61.60 1.49 ; 2
 -1649.03 -1238.66 -63.60 1.12 ; 3
 -1648.21 -1240.89 -63.60 1.49 ; 4
 -1646.86 -1242.13 -63.60 1.30 ; 5
 -1646.10 -1242.19 -63.60 1.49 ; 6
 -1645.15 -1242.89 -63.60 1.49 ; 7
 -1644.68 -1244.42 -63.60 1.12 ; 8
 -1643.27 -1245.48 -63.60 1.12 ; 9
 -1641.92 -1247.90 -62.95 1.12 ; 10
 -1642.28 -1248.96 -62.95 1.12 ; 11
 -1641.16 -1250.90 -64.00 1.49 ; 12
 -1640.93 -1252.55 -64.00 1.49 ; 13
 -1640.22 -1253.37 -64.00 1.49 ; 14
 -1640.10 -1255.96 -64.00 1.12 ; 15
 -1640.05 -1256.96 -64.00 1.12 ; 16
 -1638.99 -1257.31 -64.00 1.12 ; 17
 -1637.93 -1257.08 -64.00 1.12 ; 18
 -1636.75 -1258.84 -64.00 1.12 ; 19
 -1635.52 -1259.84 -64.00 1.12 ; 20
 -1634.99 -1261.20 -64.00 1.12 ; 21
 -1635.52 -1262.79 -65.35 1.12 ; 22
 -1635.52 -1263.96 -65.40 1.12 ; 23
 -1633.70 -1264.38 -65.40 1.12 ; 24
 -1631.70 -1264.85 -65.35 1.12 ; 25
 -1631.29 -1266.55 -65.35 1.12 ; 26
 -1629.88 -1268.79 -65.40 1.12 ; 27
 -1628.17 -1270.73 -65.35 1.12 ; 28
 -1627.41 -1271.38 -66.25 1.12 ; 29
 -1625.76 -1272.91 -66.20 1.12 ; 30
 -1624.35 -1274.56 -66.25 1.12 ; 31
 -1621.30 -1275.38 -66.20 1.12 ; 32
 -1618.94 -1277.73 -66.25 0.93 ; 33
 -1616.24 -1279.62 -66.20 0.93 ; 34
 -1615.54 -1280.44 -66.25 0.93 ; 35
 -1613.65 -1281.85 -67.95 0.74 ; 36
 -1611.54 -1282.56 -68.65 0.74 ; 37
 -1609.83 -1282.74 -68.65 0.74 ; 38
 -1607.19 -1283.62 -68.65 0.37 ; 39
 -1605.48 -1285.56 -68.65 0.37 ; 40
 -1604.01 -1287.03 -66.75 0.37 ; 41
 Normal
 ; End of split
 |
 -1673.89 -1196.81 -79.65 0.56 ; 1; R-2-2
 -1674.53 -1198.16 -79.65 0.56 ; 2
 -1674.01 -1198.93 -79.65 0.56 ; 3
 -1674.30 -1201.57 -78.60 0.56 ; 4
 -1675.48 -1203.93 -78.60 0.56 ; 5
 -1676.36 -1206.58 -77.60 0.74 ; 6
 -1677.19 -1209.05 -77.60 0.74 ; 7
 -1676.31 -1211.11 -77.60 0.74 ; 8
 -1676.19 -1213.70 -77.30 0.74 ; 9
 -1678.37 -1217.29 -76.50 0.74 ; 10
 -1678.07 -1219.35 -76.50 0.74 ; 11
 -1676.90 -1221.12 -77.45 0.74 ; 12
 -1677.31 -1222.95 -77.45 0.74 ; 13
 -1677.31 -1224.71 -77.45 1.12 ; 14
 -1676.31 -1225.83 -77.45 1.12 ; 15
 -1676.79 -1229.01 -77.55 0.74 ; 16
 -1678.08 -1229.95 -77.55 0.74 ; 17
 -1678.79 -1232.66 -76.40 0.74 ; 18
 -1677.73 -1233.60 -76.40 0.74 ; 19
 -1678.79 -1236.78 -76.40 0.74 ; 20
 -1678.02 -1238.61 -76.40 0.74 ; 21
 -1679.97 -1241.49 -77.00 0.74 ; 22
 -1681.20 -1243.43 -76.95 0.74 ; 23
 -1681.03 -1244.08 -76.95 0.74 ; 24
 -1681.67 -1246.02 -76.95 0.74 ; 25
 -1682.62 -1247.08 -76.95 0.74 ; 26
 -1681.85 -1249.50 -75.85 0.74 ; 27
 -1681.85 -1251.85 -75.85 0.74 ; 28
 -1681.44 -1255.32 -75.85 0.74 ; 29
 -1681.80 -1256.39 -75.85 0.74 ; 30
 -1683.39 -1259.98 -75.85 0.74 ; 31
 -1682.21 -1262.33 -74.70 0.56 ; 32
 -1681.74 -1263.86 -74.70 0.93 ; 33
 -1681.74 -1267.39 -74.70 0.93 ; 34
 -1681.75 -1269.75 -72.75 0.74 ; 35
 -1683.16 -1272.22 -72.75 0.74 ; 36
 -1683.04 -1275.40 -69.95 0.74 ; 37
 -1684.51 -1278.05 -68.30 0.56 ; 38
 -1684.46 -1279.64 -68.30 0.93 ; 39
 -1683.46 -1280.76 -68.30 0.37 ; 40
 -1684.99 -1282.41 -68.30 0.37 ; 41
 -1685.69 -1283.94 -68.30 0.37 ; 42
 -1685.28 -1284.47 -68.30 0.37 ; 43
 -1683.87 -1283.76 -68.30 0.37 ; 44
 Normal
 ; End of split
 ; End of split
 ; End of tree

 Color RGB 0; 64; 0
 Dendrite
 -1690.62 -1111.48 -115.45 0.93 ; Root
 -1692.39 -1112.87 -116.20 0.93 ; 1; R
 -1694.29 -1113.72 -116.20 0.93 ; 2
 
 -1696.05 -1113.58 -115.35 0.56 ; 1; R-1
 -1699.22 -1114.74 -114.80 0.56 ; 2
 -1702.83 -1114.10 -114.60 0.56 ; 3
 -1705.27 -1115.85 -115.10 1.12 ; 4
 
 -1706.59 -1117.51 -115.10 0.56 ; 1; R-1-1
 -1708.40 -1118.73 -112.30 0.56 ; 2
 -1708.46 -1122.38 -112.25 0.56 ; 3
 -1712.30 -1123.13 -112.30 0.56 ; 4
 -1715.66 -1127.41 -112.95 0.56 ; 5
 -1715.22 -1130.74 -111.75 0.56 ; 6
 -1717.91 -1137.73 -111.75 0.74 ; 7
 -1719.52 -1143.67 -111.75 0.74 ; 8
 -1720.57 -1147.19 -111.75 0.74 ; 9
 -1724.01 -1148.80 -109.45 0.74 ; 10
 -1724.29 -1151.55 -109.45 0.74 ; 11
 -1723.89 -1153.17 -111.00 0.74 ; 12
 -1729.97 -1159.65 -111.65 0.74 ; 13
 -1727.59 -1162.32 -111.65 0.74 ; 14
 -1729.59 -1165.87 -111.25 0.93 ; 15
 -1730.60 -1170.33 -111.70 0.74 ; 16
 -1732.19 -1173.21 -113.40 0.74 ; 17
 -1731.43 -1174.75 -114.30 0.74 ; 18
 -1732.49 -1179.80 -114.50 0.74 ; 19
 -1734.90 -1184.80 -114.50 0.74 ; 20
 -1735.08 -1184.84 -117.30 1.12 ; 21
 
 -1737.48 -1188.48 -115.55 0.93 ; 1; R-1-1-1
 -1738.62 -1192.40 -113.20 0.93 ; 2
